,device,gpsLat,gpsLon,rx_time,seqNumber,spfact,IPT
47626,3432333864377C18,,,2019-01-08 01:34:50.943,,7.0,18.0
47648,3432333864377C18,,,2019-01-08 01:47:08.424,,7.0,66.0
47649,3432333864377C18,,,2019-01-08 01:47:36.175,,7.0,27.0
47651,3432333864377C18,,,2019-01-08 01:50:44.591,,7.0,149.0
47652,3432333864377C18,,,2019-01-08 01:51:12.339,,7.0,27.0
47653,3432333864377C18,,,2019-01-08 01:53:13.611,,7.0,121.0
47654,3432333864377C18,,,2019-01-08 01:53:41.016,,7.0,27.0
47655,3432333864377C18,,,2019-01-08 01:55:42.706,,7.0,121.0
47656,3432333864377C18,,,2019-01-08 01:56:10.475,,7.0,27.0
47681,3432333864377C18,,,2019-01-08 02:13:26.536,,7.0,38.0
47682,3432333864377C18,,,2019-01-08 02:13:53.908,,7.0,27.0
47685,3432333864377C18,,,2019-01-08 02:16:45.131,,7.0,66.0
47686,3432333864377C18,,,2019-01-08 02:17:12.638,,7.0,27.0
47709,3432333864377C18,,,2019-01-08 02:32:27.811,,7.0,38.0
47710,3432333864377C18,,,2019-01-08 02:32:55.571,,7.0,27.0
47712,3432333864377C18,,,2019-01-08 02:34:40.474,,7.0,66.0
47713,3432333864377C18,,,2019-01-08 02:35:07.827,,7.0,27.0
47714,3432333864377C18,,,2019-01-08 02:35:46.402,,7.0,38.0
47715,3432333864377C18,,,2019-01-08 02:36:14.169,,7.0,27.0
47716,3432333864377C18,,,2019-01-08 02:36:52.746,,7.0,38.0
47717,3432333864377C18,,,2019-01-08 02:37:20.506,,7.0,27.0
47718,3432333864377C18,,,2019-01-08 02:37:59.074,,7.0,38.0
47719,3432333864377C18,,,2019-01-08 02:38:26.825,,7.0,27.0
47720,3432333864377C18,,,2019-01-08 02:39:05.399,,7.0,38.0
47721,3432333864377C18,,,2019-01-08 02:39:33.161,,7.0,27.0
47723,3432333864377C18,,,2019-01-08 02:41:18.119,,7.0,38.0
47724,3432333864377C18,,,2019-01-08 02:41:45.587,,7.0,27.0
47725,3432333864377C18,,,2019-01-08 02:42:22.898,,7.0,37.0
47726,3432333864377C18,,,2019-01-08 02:42:25.521,,7.0,2.0
47727,3432333864377C18,,,2019-01-08 02:43:02.303,,7.0,36.0
47728,3432333864377C18,,,2019-01-08 02:43:20.720,,7.0,18.0
47735,3432333864377C18,,,2019-01-08 02:48:54.773,,7.0,46.0
47736,3432333864377C18,,,2019-01-08 02:49:14.738,,7.0,19.0
47737,3432333864377C18,,,2019-01-08 02:50:01.513,,7.0,46.0
47738,3432333864377C18,,,2019-01-08 02:50:21.087,,7.0,19.0
47739,3432333864377C18,,,2019-01-08 02:51:07.870,,7.0,46.0
47740,3432333864377C18,,,2019-01-08 02:51:27.434,,7.0,19.0
47741,3432333864377C18,,,2019-01-08 02:52:13.528,,7.0,46.0
47742,3432333864377C18,,,2019-01-08 02:52:33.152,,7.0,19.0
47743,3432333864377C18,,,2019-01-08 02:52:53.634,,7.0,20.0
47744,3432333864377C18,,,2019-01-08 02:53:44.212,,7.0,50.0
47745,3432333864377C18,,,2019-01-08 02:53:59.969,,7.0,15.0
47747,3432333864377C18,,,2019-01-08 02:55:56.312,,7.0,65.0
47748,3432333864377C18,,,2019-01-08 02:56:12.278,,7.0,15.0
47749,3432333864377C18,,,2019-01-08 02:57:03.035,,7.0,50.0
47750,3432333864377C18,,,2019-01-08 02:57:18.993,,7.0,15.0
47751,3432333864377C18,,,2019-01-08 02:57:42.761,,7.0,23.0
47770,3432333864377C18,,,2019-01-08 03:11:23.942,,7.0,38.0
47771,3432333864377C18,,,2019-01-08 03:11:51.443,,7.0,27.0
47772,3432333864377C18,,,2019-01-08 03:12:30.309,,7.0,38.0
47773,3432333864377C18,,,2019-01-08 03:12:51.849,,7.0,21.0
48791,3432333864377C18,,,2019-01-08 21:33:22.407,,7.0,66.0
48792,3432333864377C18,,,2019-01-08 21:33:51.842,,7.0,29.0
48804,3432333864377C18,,,2019-01-08 21:40:49.274,,7.0,69.0
48805,3432333864377C18,,,2019-01-08 21:41:17.039,,7.0,27.0
48806,3432333864377C18,,,2019-01-08 21:41:56.667,,7.0,39.0
48807,3432333864377C18,,,2019-01-08 21:42:24.432,,7.0,27.0
48808,3432333864377C18,,,2019-01-08 21:43:02.675,,7.0,38.0
48809,3432333864377C18,,,2019-01-08 21:43:30.175,,7.0,27.0
48824,3432333864377C18,,,2019-01-08 21:54:01.431,,7.0,39.0
48825,3432333864377C18,,,2019-01-08 21:54:28.024,,7.0,26.0
48826,3432333864377C18,,,2019-01-08 21:55:07.181,,7.0,39.0
48827,3432333864377C18,,,2019-01-08 21:55:28.250,,7.0,21.0
48830,3432333864377C18,,,2019-01-08 21:57:11.068,,7.0,39.0
48831,3432333864377C18,,,2019-01-08 21:57:35.852,,7.0,24.0
48902,3432333864377C18,,,2019-01-08 22:40:27.641,,7.0,39.0
48903,3432333864377C18,,,2019-01-08 22:40:55.844,,7.0,28.0
48904,3432333864377C18,,,2019-01-08 22:42:57.900,,7.0,122.0
48905,3432333864377C18,,,2019-01-08 22:43:24.116,,7.0,26.0
48906,3432333864377C18,,,2019-01-08 22:45:25.158,,7.0,121.0
48907,3432333864377C18,,,2019-01-08 22:45:53.414,,7.0,28.0
48908,3432333864377C18,,,2019-01-08 22:46:36.341,,7.0,42.0
48909,3432333864377C18,,,2019-01-08 22:46:59.851,,7.0,23.0
48910,3432333864377C18,,,2019-01-08 22:47:42.166,,7.0,42.0
48911,3432333864377C18,,,2019-01-08 22:48:05.257,,7.0,23.0
48912,3432333864377C18,,,2019-01-08 22:48:49.185,,7.0,43.0
48913,3432333864377C18,,,2019-01-08 22:49:12.671,,7.0,23.0
48914,3432333864377C18,,,2019-01-08 22:49:55.998,,7.0,43.0
48915,3432333864377C18,,,2019-01-08 22:50:18.694,,7.0,22.0
48916,3432333864377C18,,,2019-01-08 22:51:02.032,,7.0,43.0
48917,3432333864377C18,,,2019-01-08 22:51:25.566,,7.0,23.0
48919,3432333864377C18,,,2019-01-08 22:53:14.926,,7.0,66.0
48920,3432333864377C18,,,2019-01-08 22:53:37.436,,7.0,22.0
48922,3432333864377C18,,,2019-01-08 22:54:54.274,,7.0,39.0
48923,3432333864377C18,,,2019-01-08 22:55:05.164,,7.0,10.0
48932,3432333864377C18,,,2019-01-08 22:59:57.969,,7.0,39.0
48933,3432333864377C18,,,2019-01-08 23:00:22.015,,7.0,24.0
48952,3432333864377C18,,,2019-01-08 23:11:34.434,,7.0,39.0
48953,3432333864377C18,,,2019-01-08 23:12:01.221,,7.0,26.0
48954,3432333864377C18,,,2019-01-08 23:12:40.466,,7.0,39.0
48955,3432333864377C18,,,2019-01-08 23:13:09.069,,7.0,28.0
48962,3432333864377C18,,,2019-01-08 23:20:23.258,,7.0,44.0
48963,3432333864377C18,,,2019-01-08 23:20:46.059,,7.0,22.0
48964,3432333864377C18,,,2019-01-08 23:21:31.122,,7.0,45.0
48965,3432333864377C18,,,2019-01-08 23:21:52.849,,7.0,21.0
48969,3432333864377C18,,,2019-01-08 23:26:12.322,,7.0,57.0
48970,3432333864377C18,,,2019-01-08 23:26:22.625,,7.0,10.0
48971,3432333864377C18,,,2019-01-08 23:27:18.716,,7.0,56.0
48972,3432333864377C18,,,2019-01-08 23:27:28.617,,7.0,9.0
48973,3432333864377C18,,,2019-01-08 23:28:25.496,,7.0,56.0
48974,3432333864377C18,,,2019-01-08 23:28:34.367,,7.0,8.0
48975,3432333864377C18,,,2019-01-08 23:29:12.074,,7.0,37.0
48976,3432333864377C18,,,2019-01-08 23:29:31.236,,7.0,19.0
48977,3432333864377C18,,,2019-01-08 23:29:54.387,,7.0,23.0
49035,3432333864377C18,,,2019-01-09 00:03:47.722,,7.0,39.0
49036,3432333864377C18,,,2019-01-09 00:04:14.599,,7.0,26.0
49037,3432333864377C18,,,2019-01-09 00:04:43.709,,7.0,29.0
49043,3432333864377C18,,,2019-01-09 00:09:03.328,,7.0,70.0
49044,3432333864377C18,,,2019-01-09 00:09:27.065,,7.0,23.0
49050,3432333864377C18,,,2019-01-09 00:13:16.987,,7.0,39.0
49051,3432333864377C18,,,2019-01-09 00:13:43.163,,7.0,26.0
49052,3432333864377C18,,,2019-01-09 00:14:22.682,,7.0,39.0
49053,3432333864377C18,,,2019-01-09 00:14:43.302,,7.0,20.0
49056,3432333864377C18,,,2019-01-09 00:16:26.043,,7.0,39.0
49057,3432333864377C18,,,2019-01-09 00:16:50.159,,7.0,24.0
49101,3432333864377C18,,,2019-01-09 00:42:50.096,,7.0,65.0
49102,3432333864377C18,,,2019-01-09 00:43:11.056,,7.0,20.0
49179,3432333864377C18,,,2019-01-09 01:29:41.134,,7.0,37.0
49180,3432333864377C18,,,2019-01-09 01:30:10.958,,7.0,29.0
49186,3432333864377C18,,,2019-01-09 01:36:11.731,,7.0,64.0
49187,3432333864377C18,,,2019-01-09 01:36:13.468,,7.0,1.0
49188,3432333864377C18,,,2019-01-09 01:36:50.148,,7.0,36.0
49189,3432333864377C18,,,2019-01-09 01:36:57.116,,7.0,6.0
49191,3432333864377C18,,,2019-01-09 01:38:07.573,,7.0,37.0
49192,3432333864377C18,,,2019-01-09 01:38:31.938,,7.0,24.0
49193,3432333864377C18,,,2019-01-09 01:39:11.027,,7.0,39.0
49194,3432333864377C18,,,2019-01-09 01:39:35.448,,7.0,24.0
49195,3432333864377C18,,,2019-01-09 01:40:22.513,,7.0,47.0
49196,3432333864377C18,,,2019-01-09 01:40:41.811,,7.0,19.0
49197,3432333864377C18,,,2019-01-09 01:41:28.874,,7.0,47.0
49198,3432333864377C18,,,2019-01-09 01:41:48.570,,7.0,19.0
49199,3432333864377C18,,,2019-01-09 01:42:34.204,,7.0,45.0
49200,3432333864377C18,,,2019-01-09 01:42:54.262,,7.0,20.0
49201,3432333864377C18,,,2019-01-09 01:43:16.212,,7.0,21.0
49246,3432333864377C18,,,2019-01-09 02:08:41.290,,7.0,38.0
49247,3432333864377C18,,,2019-01-09 02:09:09.023,,7.0,27.0
49248,3432333864377C18,,,2019-01-09 02:09:48.680,,7.0,39.0
49249,3432333864377C18,,,2019-01-09 02:10:09.137,,7.0,20.0
49250,3432333864377C18,,,2019-01-09 02:10:59.634,,7.0,50.0
49251,3432333864377C18,,,2019-01-09 02:11:16.529,,7.0,16.0
49255,3432333864377C18,,,2019-01-09 02:15:58.093,,7.0,62.0
49256,3432333864377C18,,,2019-01-09 02:16:06.756,,7.0,8.0
49265,3432333864377C18,,,2019-01-09 02:25:53.397,,7.0,64.0
49266,3432333864377C18,,,2019-01-09 02:25:59.139,,7.0,5.0
49268,3432333864377C18,,,2019-01-09 02:28:06.779,,7.0,66.0
49269,3432333864377C18,,,2019-01-09 02:28:11.250,,7.0,4.0
49270,3432333864377C18,,,2019-01-09 02:28:48.565,,7.0,37.0
49271,3432333864377C18,,,2019-01-09 02:29:12.510,,7.0,23.0
49272,3432333864377C18,,,2019-01-09 02:29:39.705,,7.0,27.0
50104,3432333864377C18,,,2019-01-09 20:38:10.638,,7.0,38.0
50105,3432333864377C18,,,2019-01-09 20:38:35.669,,7.0,25.0
50153,3432333864377C18,,,2019-01-09 21:06:40.384,,7.0,38.0
50154,3432333864377C18,,,2019-01-09 21:07:05.103,,7.0,24.0
50157,3432333864377C18,,,2019-01-09 21:08:47.653,,7.0,39.0
50158,3432333864377C18,,,2019-01-09 21:09:11.346,,7.0,23.0
50160,3432333864377C18,,,2019-01-09 21:10:22.247,,7.0,38.0
50161,3432333864377C18,,,2019-01-09 21:10:46.995,,7.0,24.0
50176,3432333864377C18,,,2019-01-09 21:20:55.997,,7.0,39.0
50177,3432333864377C18,,,2019-01-09 21:21:22.830,,7.0,26.0
50178,3432333864377C18,,,2019-01-09 21:22:02.430,,7.0,39.0
50179,3432333864377C18,,,2019-01-09 21:22:29.649,,7.0,27.0
50180,3432333864377C18,,,2019-01-09 21:23:08.447,,7.0,38.0
50181,3432333864377C18,,,2019-01-09 21:23:35.064,,7.0,26.0
50182,3432333864377C18,,,2019-01-09 21:24:14.262,,7.0,39.0
50183,3432333864377C18,,,2019-01-09 21:24:42.493,,7.0,28.0
50185,3432333864377C18,,,2019-01-09 21:26:27.747,,7.0,38.0
50186,3432333864377C18,,,2019-01-09 21:26:54.716,,7.0,26.0
50188,3432333864377C18,,,2019-01-09 21:28:44.226,,7.0,64.0
50189,3432333864377C18,,,2019-01-09 21:28:47.726,,7.0,3.0
50190,3432333864377C18,,,2019-01-09 21:29:51.270,,7.0,63.0
50191,3432333864377C18,,,2019-01-09 21:29:54.565,,7.0,3.0
50192,3432333864377C18,,,2019-01-09 21:30:57.714,,7.0,63.0
50193,3432333864377C18,,,2019-01-09 21:31:00.611,,7.0,2.0
50194,3432333864377C18,,,2019-01-09 21:32:04.540,,7.0,63.0
50195,3432333864377C18,,,2019-01-09 21:32:07.437,,7.0,2.0
50196,3432333864377C18,,,2019-01-09 21:33:10.966,,7.0,63.0
50197,3432333864377C18,,,2019-01-09 21:33:13.861,,7.0,2.0
50199,3432333864377C18,,,2019-01-09 21:34:56.836,,7.0,40.0
50200,3432333864377C18,,,2019-01-09 21:35:02.849,,7.0,6.0
50201,3432333864377C18,,,2019-01-09 21:35:35.712,,7.0,32.0
50202,3432333864377C18,,,2019-01-09 21:36:05.164,,7.0,29.0
50230,3432333864377C18,,,2019-01-09 21:51:31.884,,7.0,39.0
50231,3432333864377C18,,,2019-01-09 21:51:55.986,,7.0,24.0
50249,3432333864377C18,,,2019-01-09 22:02:35.962,,7.0,38.0
50250,3432333864377C18,,,2019-01-09 22:03:00.243,,7.0,24.0
50253,3432333864377C18,,,2019-01-09 22:04:42.572,,7.0,39.0
50254,3432333864377C18,,,2019-01-09 22:05:07.893,,7.0,25.0
50256,3432333864377C18,,,2019-01-09 22:06:18.499,,7.0,40.0
50257,3432333864377C18,,,2019-01-09 22:06:45.687,,7.0,27.0
50258,3432333864377C18,,,2019-01-09 22:07:24.300,,7.0,38.0
50259,3432333864377C18,,,2019-01-09 22:07:45.520,,7.0,21.0
50261,3432333864377C18,,,2019-01-09 22:08:55.804,,7.0,37.0
50262,3432333864377C18,,,2019-01-09 22:09:23.287,,7.0,27.0
50263,3432333864377C18,,,2019-01-09 22:09:52.486,,7.0,29.0
50264,3432333864377C18,,,2019-01-09 22:10:34.249,,7.0,41.0
50265,3432333864377C18,,,2019-01-09 22:10:58.954,,7.0,24.0
50266,3432333864377C18,,,2019-01-09 22:11:27.741,,7.0,28.0
50277,3432333864377C18,,,2019-01-09 22:18:30.485,,7.0,38.0
50278,3432333864377C18,,,2019-01-09 22:18:57.266,,7.0,26.0
50280,3432333864377C18,,,2019-01-09 22:20:43.019,,7.0,66.0
50281,3432333864377C18,,,2019-01-09 22:21:10.197,,7.0,27.0
50282,3432333864377C18,,,2019-01-09 22:21:49.879,,7.0,39.0
50283,3432333864377C18,,,2019-01-09 22:22:17.261,,7.0,27.0
50284,3432333864377C18,,,2019-01-09 22:22:55.943,,7.0,38.0
50285,3432333864377C18,,,2019-01-09 22:23:23.729,,7.0,27.0
50286,3432333864377C18,,,2019-01-09 22:24:02.407,,7.0,38.0
50287,3432333864377C18,,,2019-01-09 22:24:29.914,,7.0,27.0
50288,3432333864377C18,,,2019-01-09 22:25:08.899,,7.0,38.0
50289,3432333864377C18,,,2019-01-09 22:25:11.706,,7.0,2.0
50290,3432333864377C18,,,2019-01-09 22:25:50.547,,7.0,38.0
50291,3432333864377C18,,,2019-01-09 22:26:19.517,,7.0,28.0
50292,3432333864377C18,,,2019-01-09 22:26:45.770,,7.0,26.0
50326,3432333864377C18,,,2019-01-09 22:47:59.860,,7.0,38.0
50327,3432333864377C18,,,2019-01-09 22:48:27.656,,7.0,27.0
50328,3432333864377C18,,,2019-01-09 22:49:06.070,,7.0,38.0
50329,3432333864377C18,,,2019-01-09 22:49:34.172,,7.0,28.0
50330,3432333864377C18,,,2019-01-09 22:49:59.563,,7.0,25.0
50331,3432333864377C18,,,2019-01-09 22:50:44.737,,7.0,45.0
50332,3432333864377C18,,,2019-01-09 22:51:05.635,,7.0,20.0
50333,3432333864377C18,,,2019-01-09 22:51:51.586,,7.0,45.0
50334,3432333864377C18,,,2019-01-09 22:52:11.450,,7.0,19.0
50335,3432333864377C18,,,2019-01-09 22:52:51.305,,7.0,39.0
50336,3432333864377C18,,,2019-01-09 22:53:08.463,,7.0,17.0
50358,3432333864377C18,,,2019-01-09 23:06:28.463,,7.0,38.0
50359,3432333864377C18,,,2019-01-09 23:06:52.584,,7.0,24.0
50381,3432333864377C18,,,2019-01-09 23:18:36.827,,7.0,38.0
50382,3432333864377C18,,,2019-01-09 23:19:04.250,,7.0,27.0
50383,3432333864377C18,,,2019-01-09 23:19:32.463,,7.0,28.0
50441,3432333864377C18,,,2019-01-09 23:54:29.011,,7.0,38.0
50442,3432333864377C18,,,2019-01-09 23:54:56.162,,7.0,27.0
50443,3432333864377C18,,,2019-01-09 23:55:35.793,,7.0,39.0
50444,3432333864377C18,,,2019-01-09 23:56:03.563,,7.0,27.0
50523,3432333864377C18,,,2019-01-10 00:44:01.189,,7.0,37.0
50524,3432333864377C18,,,2019-01-10 00:44:29.968,,7.0,28.0
50525,3432333864377C18,,,2019-01-10 00:45:08.134,,7.0,38.0
50526,3432333864377C18,,,2019-01-10 00:45:35.909,,7.0,27.0
50527,3432333864377C18,,,2019-01-10 00:46:14.879,,7.0,38.0
50528,3432333864377C18,,,2019-01-10 00:46:41.978,,7.0,27.0
50599,3432333864377C18,,,2019-01-10 01:27:15.682,,7.0,39.0
50600,3432333864377C18,,,2019-01-10 01:27:39.321,,7.0,23.0
50615,3432333864377C18,,,2019-01-10 01:37:16.574,,7.0,38.0
50616,3432333864377C18,,,2019-01-10 01:37:43.167,,7.0,26.0
50617,3432333864377C18,,,2019-01-10 01:38:22.951,,7.0,39.0
50618,3432333864377C18,,,2019-01-10 01:38:50.196,,7.0,27.0
50624,3432333864377C18,,,2019-01-10 01:42:13.193,,7.0,31.0
50625,3432333864377C18,,,2019-01-10 01:42:25.312,,7.0,12.0
50646,3432333864377C18,,,2019-01-10 01:55:43.389,,7.0,38.0
50647,3432333864377C18,,,2019-01-10 01:56:11.160,,7.0,27.0
50648,3432333864377C18,,,2019-01-10 01:56:39.003,,7.0,27.0
50709,3432333864377C18,,,2019-01-10 02:33:10.219,,7.0,38.0
50710,3432333864377C18,,,2019-01-10 02:33:37.435,,7.0,27.0
50711,3432333864377C18,,,2019-01-10 02:34:06.805,,7.0,29.0
51430,3432333864377C18,,,2019-01-10 19:27:24.684,,7.0,38.0
51431,3432333864377C18,,,2019-01-10 19:27:49.364,,7.0,24.0
51432,3432333864377C18,,,2019-01-10 19:28:35.579,,7.0,46.0
51433,3432333864377C18,,,2019-01-10 19:28:55.772,,7.0,20.0
51434,3432333864377C18,,,2019-01-10 19:29:42.411,,7.0,46.0
51435,3432333864377C18,,,2019-01-10 19:30:02.217,,7.0,19.0
51437,3432333864377C18,,,2019-01-10 19:32:10.577,,7.0,57.0
51438,3432333864377C18,,,2019-01-10 19:32:18.857,,7.0,8.0
51439,3432333864377C18,,,2019-01-10 19:32:47.916,,7.0,29.0
51440,3432333864377C18,,,2019-01-10 19:33:05.436,,7.0,17.0
51550,3432333864377C18,,,2019-01-10 20:34:25.199,,7.0,39.0
51551,3432333864377C18,,,2019-01-10 20:34:49.015,,7.0,23.0
51554,3432333864377C18,,,2019-01-10 20:36:31.851,,7.0,38.0
51555,3432333864377C18,,,2019-01-10 20:36:59.415,,7.0,27.0
51556,3432333864377C18,,,2019-01-10 20:37:27.968,,7.0,28.0
51557,3432333864377C18,,,2019-01-10 20:38:07.429,,7.0,39.0
51558,3432333864377C18,,,2019-01-10 20:38:31.116,,7.0,23.0
51681,3432333864377C18,,,2019-01-10 21:49:50.987,,7.0,38.0
51682,3432333864377C18,,,2019-01-10 21:50:18.762,,7.0,27.0
51683,3432333864377C18,,,2019-01-10 21:50:47.041,,7.0,28.0
51790,3432333864377C18,,,2019-01-10 22:53:06.714,,7.0,38.0
51791,3432333864377C18,,,2019-01-10 22:53:34.467,,7.0,27.0
51792,3432333864377C18,,,2019-01-10 22:54:02.780,,7.0,28.0
51867,3432333864377C18,,,2019-01-10 23:37:56.053,,7.0,39.0
51868,3432333864377C18,,,2019-01-10 23:38:20.008,,7.0,23.0
52089,3432333864377C18,,,2019-01-11 01:47:08.648,,7.0,38.0
52090,3432333864377C18,,,2019-01-11 01:47:36.804,,7.0,28.0
52091,3432333864377C18,,,2019-01-11 01:48:14.764,,7.0,37.0
52092,3432333864377C18,,,2019-01-11 01:48:36.378,,7.0,21.0
52249,3432333864377C18,,,2019-01-11 03:22:05.417,,7.0,37.0
52250,3432333864377C18,,,2019-01-11 03:22:30.121,,7.0,24.0
52253,3432333864377C18,,,2019-01-11 03:24:12.350,,7.0,38.0
52254,3432333864377C18,,,2019-01-11 03:24:37.730,,7.0,25.0
56205,3432333864377C18,,,2019-01-13 04:28:04.920,,8.0,33.0
56206,3432333864377C18,,,2019-01-13 04:28:34.378,,8.0,29.0
58986,3432333864377C18,51.212955474853516,4.412835121154785,2019-01-14 07:42:26.785,84148.0,8.0,31.0
58987,3432333864377C18,51.210697174072266,4.423266410827637,2019-01-14 07:46:43.392,84156.0,10.0,27.0
59089,3432333864377C18,51.2264289855957,4.415173530578613,2019-01-14 10:57:42.995,84519.0,9.0,38.0
59090,3432333864377C18,51.22642517089844,4.415163516998291,2019-01-14 10:58:10.749,84520.0,9.0,27.0
59091,3432333864377C18,51.226417541503906,4.41515588760376,2019-01-14 10:58:38.028,84521.0,8.0,27.0
59146,3432333864377C18,,,2019-01-14 11:30:54.852,,7.0,39.0
59147,3432333864377C18,,,2019-01-14 11:31:21.780,,7.0,26.0
59470,3432333864377C18,51.215370178222656,4.4081292152404785,2019-01-14 15:08:07.163,84997.0,10.0,38.0
59471,3432333864377C18,51.21536636352539,4.408133506774902,2019-01-14 15:08:34.745,84998.0,9.0,27.0
59472,3432333864377C18,51.21536636352539,4.408136367797852,2019-01-14 15:09:13.250,84999.0,9.0,38.0
59473,3432333864377C18,51.21536636352539,4.408149719238281,2019-01-14 15:09:34.960,85000.0,9.0,21.0
59518,3432333864377C18,51.21532440185547,4.4081830978393555,2019-01-14 15:38:43.846,85055.0,10.0,39.0
59519,3432333864377C18,51.2153205871582,4.408187389373779,2019-01-14 15:39:11.489,85056.0,10.0,27.0
59520,3432333864377C18,51.2153205871582,4.408188343048096,2019-01-14 15:39:51.012,85057.0,11.0,39.0
59521,3432333864377C18,51.21531677246094,4.408189296722412,2019-01-14 15:40:17.472,85058.0,10.0,26.0
59539,3432333864377C18,51.21531677246094,4.408209800720215,2019-01-14 15:55:04.811,85081.0,10.0,39.0
59540,3432333864377C18,51.21531677246094,4.408212184906006,2019-01-14 15:55:29.883,85082.0,9.0,25.0
59541,3432333864377C18,51.21532440185547,4.408210277557373,2019-01-14 15:56:08.315,85083.0,9.0,38.0
59542,3432333864377C18,51.2153205871582,4.408209800720215,2019-01-14 15:56:32.196,85084.0,10.0,23.0
59544,3432333864377C18,51.21531295776367,4.408215522766113,2019-01-14 15:57:43.693,85086.0,10.0,39.0
59545,3432333864377C18,51.21531295776367,4.40821647644043,2019-01-14 15:58:10.936,85087.0,10.0,27.0
59546,3432333864377C18,51.21531677246094,4.408215045928955,2019-01-14 15:58:49.676,85088.0,10.0,38.0
59547,3432333864377C18,51.21531295776367,4.408214569091797,2019-01-14 15:59:16.315,85089.0,10.0,26.0
59549,3432333864377C18,51.215301513671875,4.408222675323486,2019-01-14 16:01:02.150,85092.0,9.0,66.0
59550,3432333864377C18,51.215309143066406,4.408224582672119,2019-01-14 16:01:17.085,85093.0,9.0,14.0
59808,3432333864377C18,,,2019-01-14 20:40:22.722,,7.0,39.0
59809,3432333864377C18,,,2019-01-14 20:40:49.903,,7.0,27.0
59810,3432333864377C18,,,2019-01-14 20:41:28.028,,7.0,38.0
59811,3432333864377C18,,,2019-01-14 20:41:49.104,,7.0,21.0
59812,3432333864377C18,,,2019-01-14 20:42:28.497,,7.0,39.0
59813,3432333864377C18,,,2019-01-14 20:42:52.365,,7.0,23.0
59818,3432333864377C18,,,2019-01-14 20:45:38.950,,7.0,39.0
59819,3432333864377C18,,,2019-01-14 20:46:05.178,,7.0,26.0
59820,3432333864377C18,,,2019-01-14 20:46:34.004,,7.0,28.0
59821,3432333864377C18,,,2019-01-14 20:47:14.434,,7.0,40.0
59822,3432333864377C18,,,2019-01-14 20:47:37.869,,7.0,23.0
59823,3432333864377C18,,,2019-01-14 20:48:24.888,,7.0,47.0
59824,3432333864377C18,,,2019-01-14 20:48:44.591,,7.0,19.0
59825,3432333864377C18,,,2019-01-14 20:49:30.210,,7.0,45.0
59826,3432333864377C18,,,2019-01-14 20:49:50.916,,7.0,20.0
59827,3432333864377C18,,,2019-01-14 20:50:36.501,,7.0,45.0
59828,3432333864377C18,,,2019-01-14 20:50:56.242,,7.0,19.0
59829,3432333864377C18,,,2019-01-14 20:51:18.315,,7.0,22.0
59830,3432333864377C18,,,2019-01-14 20:52:07.697,,7.0,49.0
59831,3432333864377C18,,,2019-01-14 20:52:24.613,,7.0,16.0
59862,3432333864377C18,,,2019-01-14 21:14:06.695,,7.0,39.0
59863,3432333864377C18,,,2019-01-14 21:14:33.570,,7.0,26.0
59864,3432333864377C18,,,2019-01-14 21:15:02.738,,7.0,29.0
59865,3432333864377C18,,,2019-01-14 21:15:41.130,,7.0,38.0
59866,3432333864377C18,,,2019-01-14 21:16:05.004,,7.0,23.0
59873,3432333864377C18,,,2019-01-14 21:20:52.394,,7.0,66.0
59874,3432333864377C18,,,2019-01-14 21:21:21.276,,7.0,28.0
59899,3432333864377C18,,,2019-01-14 21:35:12.013,,7.0,39.0
59900,3432333864377C18,,,2019-01-14 21:35:38.151,,7.0,26.0
59902,3432333864377C18,,,2019-01-14 21:37:40.950,,7.0,51.0
59903,3432333864377C18,,,2019-01-14 21:37:55.885,,7.0,14.0
59905,3432333864377C18,,,2019-01-14 21:39:53.635,,7.0,52.0
59906,3432333864377C18,,,2019-01-14 21:40:08.527,,7.0,14.0
59907,3432333864377C18,,,2019-01-14 21:40:59.947,,7.0,51.0
59908,3432333864377C18,,,2019-01-14 21:41:14.809,,7.0,14.0
59909,3432333864377C18,,,2019-01-14 21:41:51.095,,7.0,36.0
59910,3432333864377C18,,,2019-01-14 21:42:05.227,,7.0,14.0
59911,3432333864377C18,,,2019-01-14 21:42:30.535,,7.0,25.0
59912,3432333864377C18,,,2019-01-14 21:42:58.856,,7.0,28.0
59918,3432333864377C18,,,2019-01-14 21:46:15.880,,7.0,39.0
59919,3432333864377C18,,,2019-01-14 21:46:39.595,,7.0,23.0
59920,3432333864377C18,,,2019-01-14 21:47:19.011,,7.0,39.0
59921,3432333864377C18,,,2019-01-14 21:47:43.900,,7.0,24.0
59923,3432333864377C18,,,2019-01-14 21:48:53.361,,7.0,39.0
59924,3432333864377C18,,,2019-01-14 21:49:21.589,,7.0,28.0
59925,3432333864377C18,,,2019-01-14 21:50:00.697,,7.0,39.0
59926,3432333864377C18,,,2019-01-14 21:50:27.930,,7.0,27.0
59927,3432333864377C18,,,2019-01-14 21:51:06.050,,7.0,38.0
59928,3432333864377C18,,,2019-01-14 21:51:33.284,,7.0,27.0
59930,3432333864377C18,,,2019-01-14 21:53:19.745,,7.0,39.0
59931,3432333864377C18,,,2019-01-14 21:53:46.976,,7.0,27.0
59933,3432333864377C18,,,2019-01-14 21:55:32.443,,7.0,40.0
59934,3432333864377C18,,,2019-01-14 21:55:59.685,,7.0,27.0
59936,3432333864377C18,,,2019-01-14 21:57:44.190,,7.0,39.0
